Timestamp, TotalVotes, BidenVoterShare, BidenVotes, TrumpVoterShare, TrumpVotes
2020-11-06T22:19:40Z, 4969190, 0.494, 2454779.86, 0.493, 2449810.67
2020-11-06T22:20:45Z, 4969551, 0.494, 2454958.194, 0.493, 2449988.643
2020-11-06T22:24:42Z, 4969617, 0.494, 2454990.798, 0.493, 2450021.181
2020-11-06T22:25:40Z, 4969649, 0.494, 2455006.606, 0.493, 2450036.957
2020-11-06T22:28:41Z, 4969652, 0.494, 2455008.088, 0.493, 2450038.436
2020-11-06T22:30:41Z, 4969678, 0.494, 2455020.932, 0.493, 2450051.254
2020-11-06T22:32:40Z, 4969683, 0.494, 2455023.402, 0.493, 2450053.719
2020-11-06T22:35:39Z, 4969757, 0.494, 2455059.958, 0.493, 2450090.201
2020-11-06T22:37:40Z, 4969771, 0.494, 2455066.874, 0.493, 2450097.103
2020-11-06T22:47:41Z, 4969781, 0.494, 2455071.814, 0.493, 2450102.033
2020-11-06T22:48:40Z, 4969789, 0.494, 2455075.766, 0.493, 2450105.977
2020-11-06T22:49:40Z, 4969797, 0.494, 2455079.718, 0.493, 2450109.921
2020-11-06T22:51:40Z, 4969819, 0.494, 2455090.586, 0.493, 2450120.767
2020-11-06T23:06:39Z, 4969822, 0.494, 2455092.068, 0.493, 2450122.246
2020-11-06T23:10:39Z, 4969836, 0.494, 2455098.984, 0.493, 2450129.148
2020-11-06T23:14:40Z, 4969860, 0.494, 2455110.84, 0.493, 2450140.98
2020-11-06T23:17:43Z, 4969869, 0.494, 2455115.286, 0.493, 2450145.417
2020-11-06T23:36:39Z, 4969873, 0.494, 2455117.262, 0.493, 2450147.389
2020-11-06T23:41:44Z, 4969880, 0.494, 2455120.72, 0.493, 2450150.84
2020-11-06T23:45:40Z, 4970093, 0.494, 2455225.942, 0.493, 2450255.849
2020-11-06T23:57:39Z, 4970146, 0.494, 2455252.124, 0.493, 2450281.978
2020-11-07T00:02:40Z, 4970158, 0.494, 2455258.052, 0.493, 2450287.894
2020-11-07T00:14:40Z, 4971278, 0.494, 2455811.332, 0.493, 2450840.054
2020-11-07T00:20:50Z, 4971368, 0.494, 2455855.792, 0.493, 2450884.424
2020-11-07T00:33:40Z, 4971488, 0.494, 2455915.072, 0.493, 2450943.584
2020-11-07T01:00:26Z, 4971489, 0.494, 2455915.566, 0.493, 2450944.077
2020-11-07T01:02:24Z, 4971490, 0.494, 2455916.06, 0.493, 2450944.57
2020-11-07T01:03:42Z, 4971523, 0.494, 2455932.362, 0.493, 2450960.839
2020-11-07T01:04:49Z, 4971534, 0.494, 2455937.796, 0.493, 2450966.262
2020-11-07T01:05:48Z, 4971776, 0.494, 2456057.344, 0.493, 2451085.568
2020-11-07T01:06:44Z, 4971779, 0.494, 2456058.826, 0.493, 2451087.047
2020-11-07T01:09:46Z, 4971782, 0.494, 2456060.308, 0.493, 2451088.526
2020-11-07T01:11:06Z, 4971795, 0.494, 2456066.73, 0.493, 2451094.935
2020-11-07T01:19:32Z, 4971812, 0.494, 2456075.128, 0.493, 2451103.316
2020-11-07T01:20:45Z, 4971844, 0.494, 2456090.936, 0.493, 2451119.092
2020-11-07T01:21:30Z, 4971850, 0.494, 2456093.9, 0.493, 2451122.05
2020-11-07T01:22:16Z, 4971863, 0.494, 2456100.322, 0.493, 2451128.459
2020-11-07T01:22:38Z, 4971870, 0.494, 2456103.78, 0.493, 2451131.91
2020-11-07T01:27:39Z, 4972023, 0.494, 2456179.362, 0.493, 2451207.339
2020-11-07T01:29:40Z, 4972081, 0.494, 2456208.014, 0.493, 2451235.933
2020-11-07T02:17:40Z, 4972546, 0.494, 2456437.724, 0.493, 2451465.178
2020-11-07T02:20:44Z, 4972734, 0.494, 2456530.596, 0.493, 2451557.862
2020-11-07T02:51:40Z, 4972897, 0.494, 2456611.118, 0.493, 2451638.221
2020-11-07T05:37:40Z, 4972971, 0.494, 2456647.674, 0.493, 2451674.703
2020-11-07T07:44:54Z, 4978081, 0.494, 2459172.014, 0.493, 2454193.933
2020-11-07T18:04:54Z, 4978173, 0.494, 2459217.462, 0.493, 2454239.289
2020-11-07T18:13:46Z, 4978241, 0.494, 2459251.054, 0.493, 2454272.813
2020-11-07T19:20:58Z, 4978967, 0.494, 2459609.698, 0.493, 2454630.731
2020-11-07T19:43:45Z, 4979092, 0.494, 2459671.448, 0.493, 2454692.356
2020-11-07T23:52:45Z, 4981074, 0.495, 2465631.63, 0.493, 2455669.482
2020-11-08T07:20:58Z, 4983320, 0.495, 2466743.4, 0.493, 2456776.76
2020-11-08T13:07:51Z, 4983321, 0.495, 2466743.895, 0.493, 2456777.253
2020-11-08T19:37:41Z, 4983730, 0.495, 2466946.35, 0.493, 2456978.89
2020-11-09T13:37:40Z, 4983735, 0.495, 2466948.825, 0.493, 2456981.355
2020-11-09T14:02:40Z, 4983903, 0.495, 2467031.985, 0.493, 2457064.179
2020-11-09T14:35:42Z, 4983911, 0.495, 2467035.945, 0.493, 2457068.123
2020-11-09T15:54:40Z, 4983918, 0.495, 2467039.41, 0.493, 2457071.574
2020-11-09T15:55:41Z, 4984617, 0.495, 2467385.415, 0.493, 2457416.181
2020-11-09T16:00:44Z, 4984623, 0.495, 2467388.385, 0.493, 2457419.139
2020-11-09T16:02:41Z, 4984698, 0.495, 2467425.51, 0.493, 2457456.114
2020-11-09T16:26:41Z, 4984751, 0.495, 2467451.745, 0.493, 2457482.243
2020-11-09T16:50:45Z, 4984754, 0.495, 2467453.23, 0.493, 2457483.722
2020-11-09T17:00:46Z, 4984826, 0.495, 2467488.87, 0.493, 2457519.218
2020-11-09T17:05:40Z, 4984829, 0.495, 2467490.355, 0.493, 2457520.697
2020-11-09T17:15:40Z, 4984835, 0.495, 2467493.325, 0.493, 2457523.655
2020-11-09T17:26:41Z, 4984841, 0.495, 2467496.295, 0.493, 2457526.613
2020-11-09T17:29:41Z, 4984853, 0.495, 2467502.235, 0.493, 2457532.529
2020-11-09T17:40:43Z, 4984895, 0.495, 2467523.025, 0.493, 2457553.235
2020-11-09T18:09:41Z, 4984956, 0.495, 2467553.22, 0.493, 2457583.308
2020-11-09T18:45:44Z, 4984981, 0.495, 2467565.595, 0.493, 2457595.633
2020-11-09T19:01:43Z, 4985005, 0.495, 2467577.475, 0.493, 2457607.465
2020-11-09T19:24:43Z, 4985010, 0.495, 2467579.95, 0.493, 2457609.93
2020-11-09T19:35:41Z, 4985035, 0.495, 2467592.325, 0.493, 2457622.255
2020-11-09T20:13:41Z, 4985036, 0.495, 2467592.82, 0.493, 2457622.748
2020-11-09T20:24:41Z, 4985039, 0.495, 2467594.305, 0.493, 2457624.227
2020-11-09T20:43:41Z, 4986306, 0.495, 2468221.47, 0.493, 2458248.858
2020-11-09T20:56:42Z, 4986538, 0.495, 2468336.31, 0.493, 2458363.234
2020-11-09T21:29:40Z, 4986550, 0.495, 2468342.25, 0.493, 2458369.15
2020-11-09T22:10:42Z, 4986618, 0.495, 2468375.91, 0.493, 2458402.674
2020-11-09T22:16:39Z, 4986619, 0.495, 2468376.405, 0.493, 2458403.167
2020-11-09T22:18:41Z, 4986621, 0.495, 2468377.395, 0.493, 2458404.153
2020-11-09T22:19:40Z, 4986630, 0.495, 2468381.85, 0.493, 2458408.59
2020-11-09T22:28:41Z, 4986634, 0.495, 2468383.83, 0.493, 2458410.562
2020-11-09T22:30:41Z, 4986996, 0.495, 2468563.02, 0.493, 2458589.028
2020-11-09T22:45:42Z, 4986997, 0.495, 2468563.515, 0.493, 2458589.521
2020-11-09T23:35:40Z, 4987008, 0.495, 2468568.96, 0.493, 2458594.944
2020-11-10T01:50:43Z, 4988332, 0.495, 2469224.34, 0.493, 2459247.676
2020-11-10T02:50:19Z, 4988335, 0.495, 2469225.825, 0.493, 2459249.155
2020-11-10T13:26:04Z, 4988635, 0.495, 2469374.325, 0.492, 2454408.42
2020-11-10T14:25:48Z, 4988641, 0.495, 2469377.295, 0.492, 2454411.372
2020-11-10T14:52:49Z, 4988871, 0.495, 2469491.145, 0.493, 2459513.403
2020-11-10T15:48:57Z, 4988880, 0.495, 2469495.6, 0.493, 2459517.84
2020-11-10T17:00:54Z, 4988881, 0.495, 2469496.095, 0.493, 2459518.333
